id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
77084,41,991,3,4,3,5,5,3,5,5,5,3,4,4,4,5,0,0,neutral or dissatisfied
65070,9,190,5,5,5,4,5,5,5,5,3,2,5,4,4,5,0,0,satisfied
9516,32,228,2,2,2,5,4,2,5,4,5,4,5,3,5,4,48,94,neutral or dissatisfied
4452,34,762,2,2,2,3,4,2,1,4,4,4,4,2,4,4,102,93,neutral or dissatisfied
123325,39,231,2,2,2,1,2,2,2,2,4,4,3,4,4,2,0,0,satisfied
64442,30,989,2,2,2,1,2,2,2,2,3,4,1,4,2,2,10,2,neutral or dissatisfied
31445,44,1541,5,3,3,3,5,5,5,5,5,5,4,3,4,5,10,32,satisfied
94941,40,3317,4,4,4,4,3,3,3,4,4,4,4,3,4,2,0,0,satisfied
99255,26,541,3,3,2,3,3,2,1,3,4,4,4,2,3,3,0,4,neutral or dissatisfied
25074,54,957,3,5,5,5,3,3,4,3,3,3,3,4,3,4,35,36,neutral or dissatisfied
22888,37,170,3,1,3,3,4,3,4,4,2,5,4,3,3,4,0,0,neutral or dissatisfied
123945,59,544,5,1,5,5,4,5,5,5,5,5,5,4,5,3,0,0,satisfied
97184,36,1313,3,2,2,4,5,2,5,5,4,3,2,4,3,5,0,0,neutral or dissatisfied
51417,15,86,1,3,1,2,2,1,2,2,1,4,2,2,2,2,10,24,neutral or dissatisfied
84985,26,1590,1,5,3,5,1,1,1,1,3,1,2,1,4,1,55,32,neutral or dissatisfied
4629,26,327,3,3,3,3,5,3,4,5,2,4,4,2,3,5,0,0,neutral or dissatisfied
53637,17,1874,2,2,2,3,5,2,5,5,4,2,4,1,3,5,0,6,neutral or dissatisfied
5877,58,1712,1,1,1,1,4,5,4,5,5,5,5,4,5,3,3,0,satisfied
100806,39,3733,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0,satisfied
7498,55,925,1,5,1,3,2,5,4,4,4,1,4,3,4,3,0,0,neutral or dissatisfied
24490,24,481,2,4,2,4,1,2,1,1,3,5,3,2,3,1,0,0,neutral or dissatisfied
114424,54,2172,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0,satisfied
66728,30,802,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,13,neutral or dissatisfied
17797,38,3581,3,2,2,2,1,1,2,3,3,3,3,2,3,3,115,108,neutral or dissatisfied
99984,49,281,3,4,3,3,4,4,4,3,3,3,3,5,3,5,76,80,neutral or dissatisfied
54726,65,964,3,4,3,1,3,5,4,2,2,3,2,4,2,3,8,0,neutral or dissatisfied
60732,32,1605,3,4,3,5,4,3,4,4,4,5,3,3,4,4,10,0,neutral or dissatisfied
71528,24,1197,2,2,2,2,2,2,2,2,4,5,4,5,5,2,4,0,satisfied
23940,29,771,4,1,1,1,4,4,4,4,3,5,5,5,5,4,19,6,satisfied
51771,17,370,2,4,2,3,4,2,4,4,4,3,1,1,4,4,28,31,neutral or dissatisfied
20075,18,738,1,4,1,3,3,1,3,3,5,2,5,3,4,3,0,0,neutral or dissatisfied
53455,35,2442,3,3,3,1,3,1,4,2,3,3,2,4,5,4,0,6,neutral or dissatisfied
74170,68,641,1,5,1,4,5,5,5,2,2,1,2,3,2,3,0,0,neutral or dissatisfied
98568,36,993,1,1,1,3,4,1,4,4,4,2,3,4,3,4,126,115,neutral or dissatisfied
8526,8,862,3,5,3,2,4,3,4,4,3,3,5,4,4,4,0,14,neutral or dissatisfied
4528,55,3639,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0,satisfied
119298,63,214,2,5,5,5,5,3,4,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
1232,61,134,1,4,0,4,3,3,4,5,5,0,1,3,5,1,0,0,neutral or dissatisfied
120655,21,280,4,0,4,3,5,4,5,5,4,2,5,3,4,5,0,0,satisfied
58950,44,888,3,5,3,3,5,3,4,5,5,2,5,3,5,5,14,0,neutral or dissatisfied
54279,54,1222,3,4,2,3,2,2,1,2,4,1,3,4,1,2,0,0,neutral or dissatisfied
88405,69,270,2,3,3,3,2,2,2,2,2,2,4,1,4,2,0,0,neutral or dissatisfied
60236,20,209,2,0,2,3,1,2,1,1,2,5,4,1,5,1,0,0,neutral or dissatisfied
43453,24,2926,5,5,5,5,4,4,4,4,5,2,2,2,4,4,9,0,satisfied
120090,22,683,4,3,3,3,4,3,2,4,4,4,2,2,2,4,0,56,neutral or dissatisfied
101284,53,763,2,1,1,1,2,2,2,4,5,4,4,2,3,2,200,199,neutral or dissatisfied
73897,57,2342,5,5,2,5,3,4,4,4,4,4,4,3,4,4,0,0,satisfied
6047,19,925,3,2,3,3,1,3,3,1,1,5,2,1,3,1,0,20,neutral or dissatisfied
126095,36,328,3,3,3,2,2,3,2,2,5,5,5,5,5,2,0,,neutral or dissatisfied
91186,67,404,2,5,2,3,3,2,3,3,4,2,4,4,4,3,0,0,neutral or dissatisfied
45889,28,563,4,5,4,1,1,4,1,1,3,2,4,1,4,1,16,12,neutral or dissatisfied
47288,37,3991,2,2,2,2,3,2,2,5,5,5,5,2,5,4,0,0,satisfied
42135,17,996,2,2,1,1,2,2,1,2,1,5,3,1,4,2,0,0,neutral or dissatisfied
40593,16,411,3,3,3,3,2,3,2,2,2,4,4,4,4,2,19,10,neutral or dissatisfied
10268,30,429,2,3,2,3,5,2,5,5,1,1,1,3,4,5,0,0,neutral or dissatisfied
109892,23,1762,5,5,5,5,4,4,4,4,4,2,3,1,1,4,69,55,satisfied
84923,68,547,2,3,2,4,5,2,3,3,3,2,3,1,3,3,91,108,neutral or dissatisfied
75536,44,337,1,4,1,3,5,4,4,2,2,1,2,4,2,5,1,0,neutral or dissatisfied
92958,25,1694,4,5,5,4,2,5,2,2,2,3,4,1,4,2,29,27,neutral or dissatisfied
85427,29,214,3,1,3,1,3,3,3,3,5,2,2,3,4,3,152,153,neutral or dissatisfied
87377,34,425,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
53031,49,1208,4,5,5,5,4,4,4,4,4,4,2,4,3,4,0,0,satisfied
18038,52,3177,2,5,5,5,4,3,4,2,2,2,2,2,2,4,0,0,neutral or dissatisfied
62318,50,236,2,2,2,4,2,2,2,2,3,1,3,4,3,2,0,0,neutral or dissatisfied
38439,21,777,0,0,0,3,5,0,5,5,5,4,3,2,1,5,0,0,satisfied
105365,36,369,1,1,1,1,3,1,3,3,5,5,4,3,4,3,4,0,neutral or dissatisfied
5466,15,287,4,1,4,3,3,4,3,3,1,3,2,4,2,3,0,0,neutral or dissatisfied
98276,58,1072,2,4,4,4,3,4,3,2,2,2,2,3,2,3,1,16,neutral or dissatisfied
59817,48,1065,3,5,3,5,4,5,4,4,4,3,5,5,4,5,0,0,neutral or dissatisfied
61779,26,1346,3,5,3,1,2,3,2,2,4,2,3,5,4,2,0,0,neutral or dissatisfied
25188,24,577,2,1,2,3,4,2,2,4,3,4,2,1,2,4,1,5,neutral or dissatisfied
10089,13,266,4,0,4,1,2,4,2,2,4,3,5,5,4,2,41,46,neutral or dissatisfied
126639,19,2156,2,2,2,2,4,4,4,4,5,4,4,3,4,4,0,0,satisfied
23274,60,641,2,4,2,4,4,5,5,4,4,2,1,4,4,3,0,0,neutral or dissatisfied
77458,39,3926,5,5,5,5,3,5,5,5,5,5,5,4,5,3,15,0,satisfied
120111,9,1576,2,2,2,2,5,5,5,5,3,3,5,5,4,5,0,0,satisfied
43472,58,594,1,3,3,3,4,4,4,1,1,1,1,4,1,4,0,8,neutral or dissatisfied
57119,12,3145,3,3,3,3,5,5,5,5,3,5,5,4,5,5,4,0,satisfied
18418,39,750,3,3,3,5,5,3,5,5,2,1,4,2,5,5,0,78,neutral or dissatisfied
5142,45,2253,5,5,5,5,5,4,4,4,4,4,4,3,4,3,5,4,satisfied
115364,75,390,2,3,2,2,1,3,2,2,2,2,2,3,2,4,24,16,neutral or dissatisfied
116740,70,404,1,3,1,4,3,4,4,2,2,1,2,2,2,2,47,40,neutral or dissatisfied
120939,47,992,5,5,4,5,2,4,5,4,4,4,4,5,4,3,4,0,satisfied
58290,40,594,1,1,1,4,3,1,4,3,4,5,3,4,3,3,13,15,neutral or dissatisfied
45048,25,265,1,2,1,3,4,1,5,4,4,1,3,3,4,4,85,80,neutral or dissatisfied
89625,56,1089,2,3,3,3,2,2,2,2,3,4,3,1,3,2,0,0,neutral or dissatisfied
61283,58,967,2,5,2,4,2,5,5,1,1,2,1,3,1,4,2,0,neutral or dissatisfied
103222,41,3865,4,4,1,4,5,4,4,4,4,4,4,4,4,5,0,0,satisfied
37128,42,3945,3,5,5,5,1,3,3,3,3,3,3,1,3,2,7,13,neutral or dissatisfied
75396,23,1452,2,2,2,3,1,2,1,1,4,3,3,3,5,1,0,0,neutral or dissatisfied
15364,45,164,1,1,3,1,2,2,4,5,5,5,5,3,5,5,0,0,satisfied
19900,52,296,4,4,4,4,2,2,1,5,5,5,5,2,5,5,4,0,satisfied
92939,19,134,2,3,2,3,5,2,5,5,1,2,4,3,3,5,0,13,neutral or dissatisfied
98803,31,763,4,4,4,4,4,4,4,4,3,5,5,3,5,4,10,22,satisfied
18841,32,1869,4,4,4,4,4,4,4,4,3,2,4,2,1,4,0,1,satisfied
48761,57,2310,3,3,3,3,4,4,5,3,3,3,3,4,3,3,0,0,satisfied
119508,51,759,3,5,5,5,2,3,2,2,3,2,3,4,3,2,0,0,neutral or dissatisfied
98734,49,1290,1,1,1,1,3,4,5,5,5,5,5,3,5,4,0,2,satisfied
19107,24,265,3,0,3,3,4,3,4,4,2,2,2,4,1,4,0,0,neutral or dissatisfied
67869,21,1235,2,5,2,3,2,2,2,2,5,4,5,5,4,2,4,9,neutral or dissatisfied
12439,9,190,3,2,3,3,3,3,3,3,4,4,3,4,3,3,33,26,neutral or dissatisfied
71423,47,2086,3,3,3,3,2,4,5,4,4,4,4,3,4,4,0,0,satisfied
66457,54,1217,4,3,4,2,3,4,3,3,3,3,5,1,1,3,0,2,neutral or dissatisfied
92059,46,1535,3,3,3,3,3,5,4,2,2,3,2,3,2,4,0,0,satisfied
86889,36,352,4,4,4,5,2,4,2,2,5,2,4,4,4,2,8,0,neutral or dissatisfied
22282,44,143,3,5,5,5,4,3,4,4,4,4,4,2,4,4,66,68,neutral or dissatisfied
39964,68,1086,3,3,2,3,3,4,4,1,1,2,1,2,1,4,0,0,neutral or dissatisfied
5060,22,223,3,5,3,1,2,3,2,2,3,2,4,4,5,2,0,0,neutral or dissatisfied
129475,47,2611,3,3,5,3,3,3,2,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
79633,26,762,4,4,5,5,4,4,1,4,3,4,1,3,1,4,0,6,neutral or dissatisfied
109876,23,1716,4,1,1,1,4,4,4,4,3,3,3,4,4,4,19,2,neutral or dissatisfied
116348,25,308,5,4,5,2,3,5,3,3,4,2,5,3,5,3,0,3,satisfied
5291,55,190,2,5,2,3,2,4,4,1,1,2,1,3,1,4,32,32,neutral or dissatisfied
972,44,3876,2,2,2,2,3,5,5,5,5,5,4,3,5,4,0,0,satisfied
113888,53,2295,1,1,1,1,5,5,5,4,4,4,4,5,4,4,40,34,satisfied
12054,40,376,2,4,2,2,2,2,2,2,4,5,4,3,4,2,19,11,neutral or dissatisfied
123303,46,1606,5,5,5,5,2,5,5,5,5,5,5,3,5,5,21,12,satisfied
88543,38,404,5,3,5,1,5,5,5,5,1,2,5,3,4,5,0,0,satisfied
30624,51,3278,4,3,3,3,1,3,4,4,4,3,4,2,4,2,0,0,neutral or dissatisfied
40534,47,391,2,3,3,3,3,3,5,2,2,2,2,3,2,4,0,0,satisfied
96969,60,883,2,5,2,2,5,4,5,5,5,5,5,3,5,4,58,41,satisfied
118461,58,370,2,2,2,2,3,4,5,3,3,4,3,5,3,4,0,0,satisfied
56124,46,1400,3,3,2,3,4,4,5,5,5,5,5,4,5,3,1,0,satisfied
30731,27,1069,4,5,5,5,4,4,4,4,5,2,3,3,5,4,0,0,satisfied
41505,35,3293,1,1,1,1,5,3,2,4,4,5,4,2,4,4,43,59,satisfied
122099,43,130,2,0,2,2,3,4,4,4,4,2,4,5,4,4,3,5,neutral or dissatisfied
27319,36,956,1,1,1,2,1,1,1,1,5,1,2,5,4,1,20,2,neutral or dissatisfied
60231,25,1120,3,3,3,3,5,3,5,5,4,3,4,2,4,5,5,12,neutral or dissatisfied
60259,20,1506,2,4,2,3,2,2,2,2,2,2,4,2,4,2,0,8,neutral or dissatisfied
9935,56,3468,1,1,1,1,4,5,4,5,5,4,5,5,5,3,0,0,satisfied
124971,26,184,2,1,1,2,4,1,4,4,5,4,5,3,4,4,26,55,neutral or dissatisfied
69069,16,1389,5,3,5,5,3,3,3,3,3,3,4,3,5,3,5,0,satisfied
96809,45,849,3,4,4,3,1,4,1,1,4,3,4,2,4,1,7,3,neutral or dissatisfied
127637,63,1773,1,1,1,2,4,2,3,1,1,1,1,3,1,3,10,17,neutral or dissatisfied
86167,30,226,4,1,4,4,4,4,4,4,3,2,5,4,4,4,3,0,satisfied
72779,26,2699,2,4,4,4,2,2,2,2,3,1,3,1,4,2,3,0,neutral or dissatisfied
7624,49,767,3,3,3,3,5,4,4,5,5,4,5,5,5,4,0,0,satisfied
124142,25,529,1,1,4,1,4,4,4,4,3,2,4,5,4,4,0,0,satisfied
81492,21,528,2,5,2,3,3,2,3,3,3,2,5,3,5,3,64,69,neutral or dissatisfied
26991,45,867,1,3,3,3,1,1,1,1,1,3,4,1,4,1,0,0,neutral or dissatisfied
120392,37,2253,3,3,3,3,3,5,5,4,4,4,4,5,4,3,0,12,satisfied
73717,37,192,4,5,5,5,1,4,3,3,3,3,4,1,3,3,72,65,neutral or dissatisfied
105441,18,2699,3,3,3,3,5,5,5,5,5,3,4,4,5,5,0,0,satisfied
11437,50,201,4,4,4,5,3,4,3,3,5,4,4,3,4,3,0,0,satisfied
76301,24,2182,2,2,2,2,3,4,3,3,5,5,4,3,4,3,2,0,satisfied
91198,38,406,2,4,2,4,5,2,1,5,4,4,5,5,5,5,9,0,neutral or dissatisfied
129145,54,1590,3,5,5,5,1,4,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
101678,42,1500,5,5,5,5,3,4,5,2,2,2,2,3,2,5,2,0,satisfied
99063,41,237,3,3,3,3,3,5,4,4,4,4,4,3,4,3,0,0,satisfied
3524,57,2846,4,3,3,3,2,3,3,4,4,4,4,4,4,4,38,40,neutral or dissatisfied
46354,59,1585,3,4,4,4,3,3,3,3,3,3,3,3,3,1,0,72,neutral or dissatisfied
69828,56,1055,3,3,3,3,2,5,5,4,4,5,4,4,4,4,0,0,satisfied
40919,8,532,3,4,3,4,3,3,3,3,4,5,5,4,5,3,0,0,neutral or dissatisfied
109670,41,402,5,1,1,1,5,5,5,5,2,2,5,1,2,5,18,0,satisfied
94825,20,239,1,4,1,2,4,1,4,4,5,2,4,5,5,4,0,0,neutral or dissatisfied
30438,66,851,2,3,2,3,3,2,3,3,2,2,2,1,2,3,1,3,neutral or dissatisfied
87841,33,214,2,4,2,1,1,2,5,1,5,2,4,4,4,1,0,2,neutral or dissatisfied
16695,62,169,4,4,4,4,1,4,1,1,5,3,5,4,4,1,0,0,neutral or dissatisfied
110592,17,674,5,4,5,2,5,5,5,5,4,4,5,4,5,5,29,30,satisfied
51279,60,238,5,4,4,4,1,5,5,4,4,5,4,3,4,2,0,11,satisfied
120786,47,678,2,2,2,2,5,2,5,5,1,5,2,1,2,5,0,0,neutral or dissatisfied
100471,39,759,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,0,satisfied
38202,20,1197,0,3,0,2,2,0,2,2,2,1,4,2,2,2,18,9,satisfied
75072,35,2611,2,2,2,2,2,2,2,2,3,2,2,1,2,2,0,0,neutral or dissatisfied
81935,34,1535,4,4,4,2,3,4,3,3,3,4,4,5,4,3,21,24,neutral or dissatisfied
34495,54,1990,0,3,0,4,2,0,2,2,3,3,3,2,3,2,0,0,satisfied
33252,37,101,3,3,3,3,2,3,2,2,2,1,4,2,3,2,0,0,neutral or dissatisfied
8129,48,3563,5,5,5,5,5,4,5,4,4,4,4,5,4,5,0,0,satisfied
62168,44,1170,3,3,3,3,4,3,4,4,2,5,3,4,2,4,22,19,neutral or dissatisfied
112425,32,948,1,3,3,3,1,1,1,1,2,2,4,4,4,1,28,23,neutral or dissatisfied
18196,46,228,4,4,4,4,4,3,5,4,4,4,4,5,4,2,103,93,satisfied
64495,43,2306,3,3,3,3,4,4,4,3,4,5,4,4,3,4,624,615,satisfied
28652,54,2404,2,3,2,3,5,2,5,5,2,1,4,4,4,5,0,0,neutral or dissatisfied
39617,58,965,3,5,3,4,1,3,1,1,5,4,4,5,4,1,31,32,neutral or dissatisfied
58668,56,867,4,4,4,3,3,4,3,5,5,4,5,4,5,2,0,0,neutral or dissatisfied
42455,32,866,3,4,3,3,3,3,3,3,3,5,4,1,4,3,0,0,neutral or dissatisfied
76014,41,311,5,5,5,4,3,5,3,3,5,2,5,5,4,3,0,0,satisfied
104732,54,1407,4,4,4,4,3,5,5,5,5,5,5,4,5,3,32,32,satisfied
114276,10,862,4,4,4,4,3,4,3,3,4,4,4,2,4,3,10,0,satisfied
104431,23,1024,3,2,3,4,2,3,1,2,2,1,4,2,3,2,0,0,neutral or dissatisfied
70309,56,334,3,5,3,3,2,4,5,5,5,3,5,5,5,5,0,0,neutral or dissatisfied
78419,38,201,2,2,2,2,2,2,2,2,4,3,3,3,3,2,0,0,neutral or dissatisfied
9452,51,368,2,4,2,3,3,2,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
4687,17,364,0,5,0,4,5,0,5,5,5,3,5,5,4,5,0,0,satisfied
61610,48,1379,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,0,satisfied
108676,34,577,4,4,4,4,5,5,5,3,2,4,4,5,4,5,182,193,satisfied
24054,67,562,2,4,2,4,1,2,1,1,4,2,5,4,5,1,0,0,neutral or dissatisfied
88859,58,515,3,3,3,3,4,5,5,5,5,5,5,4,5,5,17,12,satisfied
45230,46,3455,1,5,5,5,1,3,3,1,1,1,1,3,1,3,0,0,neutral or dissatisfied
68699,50,237,2,4,2,1,5,4,4,2,2,2,2,3,2,3,0,0,neutral or dissatisfied
41088,32,2270,0,5,1,3,5,5,5,5,2,2,2,4,1,5,0,0,satisfied
2522,43,2343,3,3,3,3,4,4,5,5,5,5,5,5,5,4,0,0,satisfied
99736,20,255,3,0,3,2,5,3,4,5,4,5,5,4,5,5,12,18,neutral or dissatisfied
58144,39,925,1,3,1,4,5,5,2,2,2,1,2,5,2,3,0,0,neutral or dissatisfied
98596,28,3124,4,4,4,4,4,4,4,4,4,3,4,5,5,4,0,0,satisfied
116843,52,646,4,3,5,3,5,2,3,3,3,5,3,4,3,2,0,0,satisfied
102817,52,2244,2,2,2,2,2,4,4,5,5,4,5,5,5,3,24,17,satisfied
78387,41,980,4,1,1,1,4,4,4,4,2,4,4,2,3,4,0,0,neutral or dissatisfied
116796,12,390,3,4,3,1,5,3,5,5,4,5,5,4,4,5,0,0,neutral or dissatisfied
43018,61,236,2,1,1,1,2,2,2,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
122883,59,226,3,5,3,4,4,4,5,1,1,3,1,4,1,3,1,18,neutral or dissatisfied
6004,43,2782,3,3,2,3,3,5,5,5,5,5,5,3,5,5,0,0,satisfied
108088,32,997,3,3,3,3,4,4,4,4,5,4,5,4,4,4,12,11,satisfied
27862,28,1448,0,0,0,3,5,0,5,5,3,1,2,3,5,5,0,0,satisfied
53357,29,1452,3,1,1,1,3,3,3,3,4,4,4,3,3,3,0,16,neutral or dissatisfied
23795,40,2472,2,5,5,5,2,1,2,2,2,2,2,4,2,3,4,15,neutral or dissatisfied
117628,61,347,3,5,1,3,5,4,3,3,3,1,3,1,3,3,0,0,neutral or dissatisfied
97160,42,1390,2,5,2,4,5,2,5,5,1,5,3,5,5,5,24,9,neutral or dissatisfied
22278,59,208,4,2,2,2,4,4,4,4,2,5,5,4,2,4,90,119,satisfied
104656,42,2772,3,2,3,3,3,5,5,4,4,4,4,5,4,3,41,34,satisfied
23994,42,3933,2,2,2,2,3,1,2,5,5,5,5,2,5,1,0,0,satisfied
833,47,229,5,5,3,5,3,4,5,3,3,4,3,3,3,5,36,27,satisfied
93525,29,1218,1,4,5,4,1,1,1,1,1,2,3,4,4,1,0,0,neutral or dissatisfied
70903,41,1721,4,5,5,5,4,4,4,4,1,2,3,4,4,4,0,0,neutral or dissatisfied
56872,59,2565,4,4,4,4,4,3,3,3,5,3,5,3,5,3,3,0,satisfied
88351,61,2249,5,5,5,5,2,4,4,4,4,4,4,4,4,5,1,0,satisfied
30201,27,261,1,1,1,1,4,1,4,4,3,5,2,4,5,4,0,0,neutral or dissatisfied
8723,35,227,2,5,2,2,1,2,1,1,3,2,4,3,4,1,0,0,neutral or dissatisfied
54329,28,1597,2,4,2,1,1,2,1,1,4,4,4,3,4,1,0,0,neutral or dissatisfied
119287,42,2556,1,1,1,1,2,4,5,4,4,5,5,3,4,3,0,0,satisfied
23049,58,2260,1,1,1,1,3,5,4,4,4,5,4,3,4,4,0,0,satisfied
48674,51,134,2,2,5,2,5,4,5,5,5,5,4,5,5,3,0,0,satisfied
64998,35,247,2,2,2,4,4,2,5,4,2,1,4,2,3,4,22,28,neutral or dissatisfied
14332,15,395,3,5,3,1,4,3,5,4,3,4,5,3,5,4,47,37,neutral or dissatisfied
84718,39,547,4,4,4,4,2,4,5,5,5,5,5,3,5,3,0,0,satisfied
81059,18,1399,2,2,2,3,1,2,1,1,1,4,3,4,3,1,1,0,neutral or dissatisfied
128400,44,338,1,1,1,1,1,1,1,1,4,5,4,2,3,1,7,2,neutral or dissatisfied
17705,39,311,2,3,4,3,2,4,4,2,2,2,2,3,2,2,0,6,neutral or dissatisfied
72162,60,2610,4,4,2,4,4,4,5,4,4,4,4,5,4,5,0,0,satisfied
100488,28,580,4,4,4,2,3,4,3,3,5,5,5,5,5,3,0,0,neutral or dissatisfied
112014,30,3636,5,5,5,5,4,4,4,4,4,3,5,5,4,4,2,1,satisfied
126423,57,1778,5,5,5,5,3,4,4,5,5,5,5,4,5,5,0,0,satisfied
125583,35,226,3,4,0,2,3,0,3,3,3,2,4,5,5,3,0,9,neutral or dissatisfied
46982,38,853,3,4,3,4,5,3,5,5,4,5,4,5,5,5,11,22,neutral or dissatisfied
1497,55,1834,3,3,3,3,2,2,4,5,5,5,5,1,5,5,0,0,satisfied
116794,63,333,3,3,3,3,2,4,3,5,5,3,5,4,5,2,2,6,neutral or dissatisfied
113934,24,1728,3,3,3,5,2,3,2,2,3,5,5,3,1,2,2,0,neutral or dissatisfied
21542,42,377,3,4,3,4,4,5,4,5,5,3,5,5,5,5,6,0,neutral or dissatisfied
16064,18,2792,2,2,2,2,5,5,5,5,1,5,3,1,5,5,0,0,satisfied
25733,21,528,3,5,5,1,1,5,1,1,4,5,4,5,4,1,55,34,neutral or dissatisfied
47290,38,584,2,1,1,1,2,3,2,2,1,1,3,4,3,2,0,0,neutral or dissatisfied
103701,54,405,0,2,0,4,4,0,4,4,4,1,3,4,4,4,0,0,satisfied
35379,36,610,3,0,3,4,2,3,2,2,4,1,3,1,4,2,0,0,neutral or dissatisfied
11622,65,657,4,2,4,3,5,4,4,3,3,4,5,1,3,4,0,25,neutral or dissatisfied
7764,35,990,1,0,0,3,2,0,3,2,4,4,5,5,4,2,44,55,neutral or dissatisfied
27301,25,987,1,0,0,1,3,0,3,3,2,1,4,5,3,3,17,12,neutral or dissatisfied
2366,61,925,3,5,3,4,2,5,5,5,5,3,5,4,5,4,16,18,neutral or dissatisfied
66090,42,1055,4,2,4,4,5,4,5,3,3,3,3,5,3,4,33,18,satisfied
108735,40,1917,1,1,2,1,5,4,4,5,5,5,5,5,5,5,0,3,satisfied
117316,9,621,3,5,3,4,4,3,4,4,2,4,4,2,2,4,20,15,neutral or dissatisfied
66131,68,583,2,4,2,4,5,2,4,5,1,1,4,4,3,5,0,0,neutral or dissatisfied
119867,67,1095,4,5,4,1,3,4,3,3,4,1,3,3,2,3,0,0,neutral or dissatisfied
90559,23,240,1,0,1,3,1,1,1,1,3,5,5,4,4,1,0,2,neutral or dissatisfied
106537,30,321,1,3,1,4,5,1,5,5,2,2,4,1,3,5,77,79,neutral or dissatisfied
59717,45,964,1,1,1,3,3,1,3,3,2,2,4,2,3,3,0,0,neutral or dissatisfied
121969,45,1611,2,1,1,1,1,3,3,2,2,1,2,2,2,2,0,0,neutral or dissatisfied
47917,18,748,3,5,3,1,3,3,3,3,4,2,4,3,5,3,0,0,neutral or dissatisfied
23198,30,300,4,3,4,3,3,4,3,3,3,5,4,2,4,3,0,0,neutral or dissatisfied
58497,47,719,2,4,4,4,5,3,3,2,2,2,2,2,2,4,55,43,neutral or dissatisfied
111321,35,283,2,1,1,1,5,4,3,2,2,2,2,1,2,2,0,6,neutral or dissatisfied
8871,53,3285,3,3,3,3,4,4,4,5,5,4,5,5,5,5,0,0,satisfied
65310,41,3990,4,2,2,2,5,4,3,4,4,4,4,4,4,3,0,0,neutral or dissatisfied
40636,46,391,1,0,0,3,4,1,4,4,3,2,3,2,3,4,0,0,neutral or dissatisfied
31593,55,3962,1,4,5,4,1,3,3,1,1,2,1,4,1,1,18,41,neutral or dissatisfied
80772,23,440,0,0,0,4,1,0,1,1,5,4,4,4,4,1,0,0,satisfied
84678,24,2182,2,4,4,4,2,2,4,2,3,5,4,4,4,2,15,9,neutral or dissatisfied
59462,23,758,2,2,2,2,3,2,3,3,4,5,4,3,4,3,0,0,neutral or dissatisfied
9702,13,212,2,3,2,3,4,2,4,4,2,3,2,1,4,4,43,38,neutral or dissatisfied
5853,59,2846,3,3,2,3,2,5,4,5,5,5,5,5,5,5,18,5,satisfied
110961,27,197,1,1,1,4,5,1,5,5,5,4,4,5,4,5,27,3,neutral or dissatisfied
60408,18,1452,3,1,3,2,2,3,5,2,4,3,2,2,3,2,0,0,neutral or dissatisfied
95758,36,419,2,3,2,3,3,2,3,3,2,2,3,2,3,3,22,22,neutral or dissatisfied
58697,16,960,1,1,1,4,1,3,3,3,3,5,5,3,5,3,0,0,neutral or dissatisfied
85541,49,259,1,1,1,1,5,5,5,4,4,4,4,4,4,5,15,12,satisfied
89294,25,3786,4,5,5,5,4,4,4,4,4,1,2,2,3,4,0,0,neutral or dissatisfied
16416,25,2810,2,2,2,2,4,4,4,4,5,5,1,1,5,4,0,2,satisfied
112129,43,977,5,5,5,5,5,5,4,2,2,2,2,4,2,5,101,72,satisfied
82997,41,2417,3,3,3,3,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
40367,50,3330,1,3,3,3,4,3,4,1,1,1,1,3,1,1,3,5,neutral or dissatisfied
29962,26,571,5,3,3,3,5,5,5,5,5,1,3,3,2,5,0,0,satisfied
104223,24,3461,1,2,2,2,1,1,1,1,3,3,3,2,3,1,0,0,neutral or dissatisfied
115139,40,1710,1,2,2,2,2,4,4,1,1,1,1,4,1,2,0,0,neutral or dissatisfied
118186,36,1444,2,3,3,3,1,4,4,2,2,2,2,2,2,2,61,29,neutral or dissatisfied
118345,39,602,2,5,2,3,2,2,3,2,3,5,5,4,5,2,38,31,neutral or dissatisfied
11073,45,247,1,5,1,3,3,4,4,2,2,1,5,5,2,3,0,0,neutral or dissatisfied
52014,46,2786,3,3,3,3,4,2,1,4,4,4,4,5,4,4,0,4,satisfied
23125,45,646,5,5,4,4,5,5,5,5,3,5,1,1,4,5,0,2,satisfied
